body_part,sub_category,original_english,twi_translation
Upper Back,Breath-Related Pain,"Every time I inhale deeply, a knife-like pain shoots between my ribs.","Sɛ metwe mframa tenten a, nteɛteɛ bi a ɛte sɛ dadeɛ kɔ me npatupere ntam."
Chest,Respiratory & Breathing,It feels like my lungs are burning when I inhale.,"Sɛ metwi home a, ɛte sɛ deɛ me kokoɔ mu rehye me."
Upper Abdomen,Liver & Gallbladder Area,The pain under my ribs is shooting into my right shoulder blade.,"Sɛ metwi me nifa so yam a, ɛyɛ me yaa."
Lower Abdomen,Localised Pain,There's a ripping or tearing sensation in my groin when I move.,"Sɛ meyi me ho a, ɛte sɛ nea woretwa me n'anan ase hɔ."
Wrist & Hand,Pain & Tenderness,My palm and thumb base ache deeply after any activity.,"Sɛ meyɛ adwuma biara a, me nsa ase ne me nsateaa kɛseɛ no ase yɛ me ya"
Elbow & Forearm,Pain & Tenderness,My forearm aches deeply after any repetitive movement.,"Sɛ meyɛ biribi mpɛn pii a, me nsa ase yɛ me ya paa."
Lower Abdomen,Acute & Severe,I can't stand up straight — the pain pulls me doubled over.,"Sɛ mɛsɔre a, ɛyɛ me ya ma me koto."
Jaw,Pain & Clicking,I can hear and feel a grinding noise when I chew.,"Sɛ redi aduane a, mete krakra na ɛyɛ me sɛ biribi resisi."
Jaw,Pain & Clicking,I can hear and feel a grinding noise when I chew.,"Sɛ redi aduane a, mete na mete krakra wɔ m'ano."
Jaw,Pain & Clicking,I can hear and feel a grinding noise when I chew.,"Sɛ redi aduane a, mete na mete sɛ biribi regyigyi."
Jaw,Pain & Clicking,I can hear and feel a grinding noise when I chew.,"Sɛ redi aduane a, mete na mete sɛ biribi rekrakra."
Jaw,Pain & Clicking,I can hear and feel a grinding noise when I chew.,"Sɛ redi aduane a, mete na mete sɛ biribi resisi."
Knee,Pain & Aching,My knee aches deeply in cold weather like a old wound.,"Sɛ wim yɛ nwunu a, me kotodwe mu yɛ me ya te sɛ apirɛ a atwam."
Knee,Pain & Aching,My knee aches deeply in cold weather like a old wound.,"Sɛ wim yɛ nwunu a, me kotodwe yɛ me ya dodo, ɛte sɛ apirɛ dedaw."
Mouth & Throat,Throat Pain,It feels like a hot coal is sitting at the back of my throat.,TRANSLATION_FAILED
Mouth & Throat,Swallowing & Lumps,It feels like there's a lump stuck in my throat I can't swallow away.,TRANSLATION_FAILED
Nose,Congestion & Pressure,My face feels like it's swollen from the inside.,Te nka sɛ m’anim refɔn afi mu.
Lower Abdomen,Cramping & Spasms,It feels like someone is wringing my intestines out like a wet towel.,Te sɛ obi de m'ayam ntwitwa sɛ ntama a ɛyɛ nsuo.
Mouth & Throat,Throat Pain,"I have a sharp, stabbing pain in my tonsil on one side.",Teɛ sɛ adeɛ bi si me menewa mu a merentumi mmin.
Knee,Pain & Aching,My knee aches deeply in cold weather like a old wound.,"Wim yɛ nwunu a, me kotodwe mu yɛ me ya te sɛ biribi a atwam."
Knee,Pain & Aching,My knee aches deeply in cold weather like a old wound.,"Wim yɛ nwunu a, me kotodwe yɛ me ya te sɛ apirɛ dedaw."
Head,Sensitivity,Even a gentle touch on my scalp feels painful.,"Woka me ti a, ɛyɛ me ya, ɛwom sɛ ɛyɛ nketenkete nso."
Spine & Sciatica,Sciatica & Radiating Pain,A lightning bolt of pain just shot from my back all the way down my leg.,"Ya a ɛte sɛ ogyaframa pɛɛ, fi m'akyi kɔɔ me nan ase hɔ ara pɛ."
Eyes,Pain & Pressure,"My eye is throbbing with a deep, aching pain.",Ya a ɛwɔ me aniwa mu no yɛ kɛse na ɛrebobɔ.
Neck,Nerve & Radiating Pain,A sharp pain is shooting from my neck down into my arm.,Ya a ɛyɛ ya no reba firi me konwa mu akɔ me nsa mu.
Neck,Nerve & Radiating Pain,A sharp pain is shooting from my neck down into my arm.,Ya a ɛyɛ ya no rebu firi me konwa mu kɔ me nsa mu.
Neck,Nerve & Radiating Pain,A sharp pain is shooting from my neck down into my arm.,Ya a ɛyɛ ya no retwii firi me konwa mu kɔ me nsa mu.
Neck,Nerve & Radiating Pain,A sharp pain is shooting from my neck down into my arm.,Ya a ɛyɛ ya no retwitwa firi me konwa mu kɔ me nsa mu.
Neck,Nerve & Radiating Pain,A sharp pain is shooting from my neck down into my arm.,Ya a ɛyɛ ya retwii firi me konwa mu kɔ me nsa mu.
Spine & Sciatica,Sciatica & Radiating Pain,A lightning bolt of pain just shot from my back all the way down my leg.,"Ya bi kyerɛɛ me sɛ ogyaframa, fi m'akyi kɔsii me nan ase."
Spine & Sciatica,Sciatica & Radiating Pain,A lightning bolt of pain just shot from my back all the way down my leg.,Ya bi kɔɔ me nan ase fi m'akyi sɛ ogyaframa.
Lower Abdomen,Acute & Severe,"It's a sharp, ripping pain that goes straight through from belly to back.","Ya no yɛ kɛse, ɛfiri me yafunu mu kɔ firi akyi hɔ pɛpɛɛpɛ."
Chest,Cardiac-Style Pain,The pain started in my chest and is traveling straight up into my jaw.,Yareɛ a ɛwɔ me kokoɔ mu no rekɔ me se no mu.
Upper Abdomen,Liver & Gallbladder Area,The pain under my ribs is shooting into my right shoulder blade.,Yareɛ a ɛwɔ me mbatini ase no retu kɔ me nifa abati no mu.
Lower Abdomen,Acute & Severe,I can't stand up straight — the pain pulls me doubled over.,Yareɛ no ama me koto; mentumi nnyina hɔ pɛpɛɛpɛ.
Chest,Cardiac-Style Pain,The pain started in my chest and is traveling straight up into my jaw.,Yareɛ no fii me kokoɔ na ɛrekɔ me se no mu.
Chest,Cardiac-Style Pain,The pain started in my chest and is traveling straight up into my jaw.,Yareɛ no fii me kokoɔ na ɛretoa kɔ me se no mu.
Spine & Sciatica,Sciatica & Radiating Pain,My lower back pain shoots down my leg and my foot goes completely numb.,Yaw a ɛfiri me akyi no tu kɔ me nan mu ma me nan ntene koraa.
Jaw,Radiating & Referred Pain,The pain in my jaw is shooting up into my ear.,Yaw a ɛwɔ me abogyesɛ mu no rekɔ me aso no mu.
Jaw,Radiating & Referred Pain,The ache in my jaw spreads down into my neck and shoulder.,Yaw a ɛwɔ me abogyesɛ mu no retwe kɔ me kɔn ne me abatiɛ.
Hip,Pain & Aching,The pain in my hip spreads all the way down to my knee.,Yaw a ɛwɔ me sɛnkyɛn no kɔsi me kotodwe mu.
Spine & Sciatica,Sciatica & Radiating Pain,"I have a sharp, traveling pain that goes all the way down to my toes.",Yaw a ɛyɛ ya no tu fi me ho kɔsi me nan nsateaa.
Spine & Sciatica,Sciatica & Radiating Pain,"I have a sharp, traveling pain that goes all the way down to my toes.",Yaw a ɛyɛ ya reba fi me ho akɔ me nan nsateaa so.
General & Systemic,Widespread Pain,"I have a deep, aching pain that seems to be in every muscle at once.",Yaw bi a ɛdɔ yiye ahyɛ me honam nkwammoa nyinaa mu.
General & Systemic,Widespread Pain,"I have a deep, aching pain that seems to be in every muscle at once.",Yaw kɛseɛ ahyɛ me honam nkwammoa nyinaa mu baabiara.
General & Systemic,Widespread Pain,"I have a deep, aching pain that seems to be in every muscle at once.",Yaw kɛseɛ bi ahyɛ me honam nkwammoa nyinaa mu akɔ akyiri.
Spine & Sciatica,Sciatica & Radiating Pain,The pain starts in my lower back and shoots straight into my buttock.,Yaw no firi m'akyi kɔ m'atɛtɛ mu.
Spine & Sciatica,Sciatica & Radiating Pain,The pain starts in my lower back and shoots straight into my buttock.,Yaw no firi me akyi kɔ m'atɛtɛ mu.
General & Systemic,Widespread Pain,"The pain moves around — one day my joints, next day my muscles.","Yaw no nni baabi; ɛnnɛ me nkwanya, ɔkyena nso me ntsini."
General & Systemic,Widespread Pain,"The pain moves around — one day my joints, next day my muscles.","Yaw no nni gyinabea; da bi ɛba me nkwanya so, da bi nso ɛba me ntsini."
General & Systemic,Widespread Pain,"The pain moves around — one day my joints, next day my muscles.","Yaw no retu kɔ na ɛba; da koro me nkwanya, da foforɔ nso me ntsini."
General & Systemic,Widespread Pain,"The pain moves around — one day my joints, next day my muscles.","Yaw no ɛnni nnyina, ɛda me nkwanya na ɛda me ntsini nso."
Lungs & Breathing,Cough & Airways,There's a tight wheezing sound every time I breathe out.,"Ɛbere biara a me reme no, me yam hweee."
Lungs & Breathing,Cough & Airways,There's a tight wheezing sound every time I breathe out.,"Ɛbere biara a me reme no, ɛhweee bi fi me yam ba."
Lungs & Breathing,Cough & Airways,There's a tight wheezing sound every time I breathe out.,"Ɛbere biara a me reme no, ɛyɛ me sɛ me yam hweee."
Lungs & Breathing,Cough & Airways,I coughed up a small amount of blood.,"Ɛberɛ a merekɔsam no, mogya kakra bi baa me nsam."
Head,Sensitivity,"Every time light hits my eyes, a spike shoots through my brain.","Ɛberɛ biara a hann bɛka m'ani no, ɛyɛ me ya sɛ deɛ wɔde nkranteɛ apopae me ti."
Shoulder,Mobility & Instability,My shoulder clicks and catches every time I raise my arm.,"Ɛberɛ biara a mɛma me nsa nkorɔ soro, m'abɔdwe no kyerɛkyerɛ na ɛkyere."
Eyes,Vision Changes,There's a dark shadow or curtain dropping across part of my vision.,Ɛdɔm bi a ɛyɛ tuntum reba m'ani fã bi.
Kidney & Flank,Associated Symptoms,The pain gets much worse when the car goes over a bump.,Ɛdɔteɛ a ɛwɔ kwan no so no ma me yareɛ no yɛ me ya kɛseɛ.
Kidney & Flank,Associated Symptoms,The pain gets much worse when the car goes over a bump.,"Ɛdɔteɛ no biara a kar no bɛfa so no, yareɛ no yɛ me ya kɛseɛ."
Knee,Swelling & Locking,My knee locks in place and won't straighten — I have to jolt it free.,"Ɛfiri sɛ me kotodwe afɔn nti, ɛntumi nkotodwe."
Lungs & Breathing,Chest Feeling,My lungs feel raw and burning with every breath.,Ɛhye me nufu mu bere a meretwa homa nyinaa
Pelvis,Bladder & Urination,"I have a burning, stabbing pain every time I try to urinate.",Ɛhyehye me na ɛyɛ me fɔm berɛ a me twa nsuo biara.
Eyes,Light & Sensitivity,I have to squint constantly because everything looks too bright.,Ɛsɛ sɛ mebue me ani ketewa berɛ nyinaa ɛfiri sɛ biribiara hyerɛn dodo.
Nose,Congestion & Pressure,My nose is so blocked I can only breathe through my mouth.,Ɛsɛ sɛ mehome de me ano efisɛ m’hwene asi.
Lower Abdomen,Acute & Severe,It feels like something inside just ruptured or popped.,Ɛte sɛ adeɛ bi a ɛwɔ me yafunu mu apae.
Knee,Injury & Instability,It feels like something is grinding inside my knee with every step.,Ɛte sɛ adeɛ bi rehia me kotodwe mu bere biara a meresisi.
Chest,Respiratory & Breathing,I feel like I'm suffocating even though I'm breathing fast.,"Ɛte sɛ deɛ home no nni me mu, ɛwom sɛ merehome ntɛm-ntɛm deɛ."
Chest,Respiratory & Breathing,It feels like my lungs are burning when I inhale.,Ɛte sɛ deɛ me kokoɔ mu rehye me berɛ a meretwi home no.
Head,Pressure & Heaviness,It feels like my head is wrapped too tightly in something.,Ɛte sɛ deɛ wɔde biribi akyekyere me ti denden.
Heart & Cardiovascular,Heartburn & Esophageal,"It feels like a hot, burning fire climbing up my chest into my throat.",Ɛte sɛ gya a ɛhyew a ɛrefiri me gya mu rekɔ me mene mu.
Heart & Cardiovascular,Heartburn & Esophageal,"It feels like a hot, burning fire climbing up my chest into my throat.",Ɛte sɛ gya a ɛredɛw a ɛrefiri me gya mu reforo rekɔ me kɔn mu.
Heart & Cardiovascular,Heartburn & Esophageal,"It feels like a hot, burning fire climbing up my chest into my throat.",Ɛte sɛ gya a ɛredɛw a ɛrefiri me gya mu rekorɔ me kɔn mu.
Heart & Cardiovascular,Heartburn & Esophageal,"It feels like a hot, burning fire climbing up my chest into my throat.",Ɛte sɛ gya a ɛredɛw a ɛrefiri me gya mu rekɔ me kɔn mu.
Jaw,Radiating & Referred Pain,It feels like an electric shock just shot across my cheek.,Ɛte sɛ nea ade bi te sɛ atuu ahwe me afono so.
Lower Abdomen,Acute & Severe,It feels like a bomb went off inside my stomach.,Ɛte sɛ nea adeɛ bi a ɛbobɔ ayɛ me yafunu mu.
Lower Abdomen,Acute & Severe,It feels like a bomb went off inside my stomach.,Ɛte sɛ nea adeɛ bi apue me yafunu mu sɛ bɔm.
Lower Abdomen,Acute & Severe,It feels like a bomb went off inside my stomach.,Ɛte sɛ nea agyan bi apue me yafunu mu.
Wrist & Hand,Nerve & Sensation,It feels like an electric shock just zapped from my wrist to my fingertips.,Ɛte sɛ nea ahoɔden bi trɛ firii me abasa so kɔdii me nsateaa.
Jaw,Radiating & Referred Pain,It feels like an electric shock just shot across my cheek.,Ɛte sɛ nea atuu bi atwam me afono so.
Neck,Pain & Aching,It feels like a hot poker is being jammed into the back of my neck.,Ɛte sɛ nea biribi a ɛhye rebɔ me konwa akyi.
Neck,Pain & Aching,It feels like a hot poker is being jammed into the back of my neck.,Ɛte sɛ nea biribi a ɛhye retwitwa me konwa akyi.
Shoulder,Pain & Aching,It feels like a sharp knife is stabbing the top of my shoulder.,Ɛte sɛ nea biribi a ɛyɛ takwa retwa me m'abɔdwe so.
Lower Abdomen,Acute & Severe,It feels like something inside just ruptured or popped.,Ɛte sɛ nea biribi apae me yam.
Lower Abdomen,Acute & Severe,It feels like something inside just ruptured or popped.,Ɛte sɛ nea biribi atwi me mu hɔ.
Pelvis,Pelvic Pain,"It feels like a severe, deep cramp right in the centre of my pelvis.",Ɛte sɛ nea biribi de akakabɛre kura me yafunu ase hɔ.
Upper Back,Muscle & Soft Tissue,It feels like a giant knot is jammed right between my shoulder blades.,Ɛte sɛ nea biribi kɛseɛ bi a asene da me akyi a ɛhyɛ m'abɔdwe mmienu ntam hɔ.
Scalp & Hair,Scalp Pain,It feels like my scalp is crawling or tingling all over.,Ɛte sɛ nea biribi retutu me ti ho anaasɛ ɛreyɛ me nnyansɛn.
Lower Abdomen,Acute & Severe,It feels like a bomb went off inside my stomach.,Ɛte sɛ nea bɔm bi abɔ me yafunu mu.
Ears,Pain & Pressure,It feels like my ear is stuffed with cotton wool.,Ɛte sɛ nea cotton na ɛhyɛ me aso mu ma.
Ears,Pain & Pressure,It feels like a sharp spike is being jammed into my ear canal.,Ɛte sɛ nea dadeɛ a ɛyɛ nnam rehyɛ me aso mu.
Heart & Cardiovascular,Heartburn & Esophageal,"It feels like a hot, burning fire climbing up my chest into my throat.",Ɛte sɛ nea gya a ɛredɛw bi retwa me gya mu rekɔ me kɔn mu.
Jaw,Radiating & Referred Pain,It feels like an electric shock just shot across my cheek.,Ɛte sɛ nea kanea akyere me afono so.
Shoulder,Mobility & Instability,My shoulder feels like it has popped out of its socket.,Ɛte sɛ nea m'abɔdwe afiri ne ho mu.
Shoulder,Mobility & Instability,My shoulder feels like it has popped out of its socket.,Ɛte sɛ nea m'abɔdwe no afiri ne mu akɔ.
Chest,Musculoskeletal Chest Pain,It feels like I pulled a major muscle right across my chest.,Ɛte sɛ nea me gya mu adwene bi atwa.
Chest,Musculoskeletal Chest Pain,It feels like I pulled a major muscle right across my chest.,Ɛte sɛ nea me gya mu ntwere bi ase asɛe.
Chest,Musculoskeletal Chest Pain,It feels like I pulled a major muscle right across my chest.,Ɛte sɛ nea me gya mu ntwere bi ase atwene.
Chest,Musculoskeletal Chest Pain,It feels like I pulled a major muscle right across my chest.,Ɛte sɛ nea me gya mu ntwere bi atwa.
Chest,Musculoskeletal Chest Pain,It feels like I pulled a major muscle right across my chest.,Ɛte sɛ nea me gya mu ntwere kɛse bi ase ayɛ me na.
Lungs & Breathing,Chest Feeling,My lungs feel raw and burning with every breath.,Ɛte sɛ nea me nufu mu redi adeɛ na ɛhye me
Ankle & Foot,Nerve & Sensation,It feels like I'm walking on hot coals or broken glass with every step.,Ɛte sɛ nea merefa gya anaa mpaase so berɛ a meretu nan no.
Wrist & Hand,Nerve & Sensation,It feels like an electric shock just zapped from my wrist to my fingertips.,Ɛte sɛ nea nkanea dɛm bɔɔ me firii me abasa mu kɔsii me nsateaa.
Eyes,Vision Changes,There's a dark shadow or curtain dropping across part of my vision.,Ɛte sɛ nea nkataho tuntum bi resi m'ani fã bi so.
Chest,Cardiac-Style Pain,It feels like my chest is being squeezed in a giant vice.,Ɛte sɛ nea nneɛma bi refira me kokoɔ denneennen.
Upper Back,Muscle & Soft Tissue,It feels like someone is pressing a hot iron against my shoulder blade.,Ɛte sɛ nea obi de dadeɛ a ɛhye rehyɛ m'abɔdwe mu.
Upper Back,Muscle & Soft Tissue,It feels like someone is pressing a hot iron against my shoulder blade.,Ɛte sɛ nea obi de dadeɛ a ɛhye rema me m'akyi.
Kidney & Flank,Flank Pain,It feels like someone is hammering a wedge into my lower back on one side.,Ɛte sɛ nea obi de dadeɛ retutu me akyiri mfeɛ no
Chest,Cardiac-Style Pain,It feels like my chest is being squeezed in a giant vice.,Ɛte sɛ nea obi de mfeɛ kɛseɛ bi bɛɛte me kokoɔ.
Chest,Cardiac-Style Pain,It feels like a tight fist is clenching right behind my sternum.,Ɛte sɛ nea obi de ne nsamu abɛɛte me kokoɔ akyi.
Chest,Cardiac-Style Pain,It feels like someone is gripping my heart in their bare hand.,Ɛte sɛ nea obi de ne nsamu kura me koma denneennen.
Chest,Cardiac-Style Pain,It feels like someone is gripping my heart in their bare hand.,Ɛte sɛ nea obi de ne nsamu kura me koma mu.
Chest,Cardiac-Style Pain,It feels like someone is gripping my heart in their bare hand.,Ɛte sɛ nea obi de ne nsamu kyerɛ me koma.
Chest,Cardiac-Style Pain,It feels like a tight fist is clenching right behind my sternum.,Ɛte sɛ nea obi nsamu a ɛyɛ duru fira me kokoɔ akyi.
Chest,Cardiac-Style Pain,It feels like a tight fist is clenching right behind my sternum.,Ɛte sɛ nea obi nsamu fira me kokoɔ akyi.
Lower Abdomen,Cramping & Spasms,It feels like someone is wringing my intestines out like a wet towel.,Ɛte sɛ nea obi refiam m'ayam sɛ ntama a ɛyɛ nsuo.
Chest,Cardiac-Style Pain,It feels like my chest is being squeezed in a giant vice.,Ɛte sɛ nea obi refira me kokoɔ te sɛ nea ɔde ɛkwan kɛseɛ bi refira.
Lower Abdomen,Cramping & Spasms,It feels like someone is wringing my intestines out like a wet towel.,Ɛte sɛ nea obi rekyere m'ayam sɛ ntama a ɛyɛ nsuo.
Upper Abdomen,Stomach & Digestion,It feels like acidic fire is burning a hole right through my stomach.,"Ɛte sɛ nea ogya a ɛrekã me yam mu, ɛte sɛ nea ɛrebɔ me yam mu"
Upper Abdomen,Stomach & Digestion,It feels like acidic fire is burning a hole right through my stomach.,Ɛte sɛ nea ogya a ɛyɛ ano den rekã me yam mu
Shoulder,Pain & Aching,It feels like a sharp knife is stabbing the top of my shoulder.,Ɛte sɛ nea sekan a ɛyɛ takwa retwa me m'abɔdwe soro.
